player_id,player_name,position,sub_position,country_of_citizenship,club_id,club_name,competition_id,competition_name,country_name,season,season_label,age_at_season_end,appearances,minutes_played,goals,assists,goal_contributions,goals_per_90,assists_per_90,goal_contributions_per_90,club_matches,club_points_per_match,availability_percentage,productivity_percentile,availability_percentile,productivity_percentile_score,availability_percentile_score,productivity_availability_score,combined_position_league_season_rank,combined_league_season_rank,combined_overall_rank
368482,Riccardo Orsolini,Attack,Right Winger,Italy,1025,Bologna Football Club 1909,IT1,serie-a,Italy,2022,2022-23,26,32,2126,11,4,15,0.466,0.169,0.635,38,1.42,62.16,0.727272727,0.363636364,72.73,36.36,54.55,13,72,1669
393238,Zakaria Aboukhlal,Attack,Right Winger,Morocco,415,FC Toulouse,FR1,ligue-1,France,2022,2022-23,23,37,2479,10,5,15,0.363,0.182,0.545,38,1.26,72.49,0.567567568,0.513513514,56.76,51.35,54.05,16,72,1704
579930,Armand Laurienté,Attack,Left Winger,France,6574,US Sassuolo,IT1,serie-a,Italy,2022,2022-23,24,28,2190,7,6,13,0.288,0.247,0.534,38,1.18,64.04,0.575757576,0.515151515,57.58,51.52,54.55,14,73,1670
314875,Jarrod Bowen,Attack,Right Winger,England,379,West Ham United,GB1,premier-league,England,2022,2022-23,26,38,3237,6,6,12,0.167,0.167,0.334,38,1.05,94.65,0.162790698,0.930232558,16.28,93.02,54.65,20,73,1662
348791,Junya Ito,Attack,Right Winger,Japan,1421,Stade Reims,FR1,ligue-1,France,2022,2022-23,30,35,2931,6,5,11,0.184,0.154,0.338,38,1.34,85.7,0.189189189,0.891891892,18.92,89.19,54.05,17,73,1705
415912,Konstantinos Mavropanos,Defender,Centre-Back,Greece,79,VfB Stuttgart,L1,bundesliga,Germany,2022,2022-23,25,28,2288,2,1,3,0.079,0.039,0.118,34,0.97,74.77,0.538461538,0.446153846,53.85,44.62,49.23,37,73,2010
334222,Lucas Boyé,Attack,Centre-Forward,Argentina,1531,Elche CF,ES1,laliga,Spain,2022,2022-23,27,35,2472,7,3,10,0.255,0.109,0.364,38,0.66,72.28,0.404761905,0.666666667,40.48,66.67,53.57,20,73,1728
242631,Alex Iwobi,Attack,Left Winger,Nigeria,29,Everton FC,GB1,premier-league,England,2022,2022-23,27,38,3382,2,8,10,0.053,0.213,0.266,38,0.95,98.89,0.093023256,0.976744186,9.3,97.67,53.49,21,74,1734
371149,Evan Ndicka,Defender,Centre-Back,Cote d'Ivoire,24,Eintracht Frankfurt,L1,bundesliga,Germany,2022,2022-23,23,30,2693,1,0,1,0.033,0,0.033,34,1.47,88.01,0.153846154,0.815384615,15.38,81.54,48.46,38,74,2078
324282,Fabio Depaoli,Defender,Right-Back,Italy,276,Hellas Verona,IT1,serie-a,Italy,2022,2022-23,26,31,2173,2,2,4,0.083,0.083,0.166,38,0.82,63.54,0.780821918,0.287671233,78.08,28.77,53.42,33,74,1736
357072,Faitout Maouassa,Defender,Left-Back,France,969,Montpellier HSC,FR1,ligue-1,France,2022,2022-23,24,33,1933,5,5,10,0.233,0.233,0.466,38,1.32,56.52,1,0.057142857,100,5.71,52.86,32,74,1762
694928,Samuel Lino,Attack,Left Winger,Brazil,1049,Valencia CF,ES1,laliga,Spain,2022,2022-23,23,38,2899,6,2,8,0.186,0.062,0.248,38,1.11,84.77,0.166666667,0.904761905,16.67,90.48,53.57,21,74,1729
395242,Alexis Flips,Midfield,Attacking Midfield,France,1421,Stade Reims,FR1,ligue-1,France,2022,2022-23,23,33,1996,4,6,10,0.18,0.271,0.451,38,1.34,58.36,0.875,0.178571429,87.5,17.86,52.68,26,75,1768
453016,Anthony Caci,Defender,Right-Back,France,39,1.FSV Mainz 05,L1,bundesliga,Germany,2022,2022-23,25,31,2035,2,2,4,0.088,0.088,0.177,34,1.35,66.5,0.723076923,0.230769231,72.31,23.08,47.69,39,75,2126
199248,Bryan Cristante,Midfield,Defensive Midfield,Italy,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2022,2022-23,28,36,2942,1,1,2,0.031,0.031,0.061,38,1.66,86.02,0.183333333,0.883333333,18.33,88.33,53.33,28,75,1741
399776,Pau Torres,Defender,Centre-Back,Spain,1050,Villarreal CF,ES1,laliga,Spain,2022,2022-23,26,34,3055,1,0,1,0.029,0,0.029,38,1.68,89.33,0.206349206,0.857142857,20.63,85.71,53.17,29,75,1752
29241,Thiago Silva,Defender,Centre-Back,Brazil,631,Chelsea FC,GB1,premier-league,England,2022,2022-23,38,27,2352,0,2,2,0,0.077,0.077,38,1.16,68.77,0.56,0.506666667,56,50.67,53.33,29,75,1740
239802,Adam Marusic,Defender,Right-Back,Montenegro,398,Società Sportiva Lazio S.p.A.,IT1,serie-a,Italy,2022,2022-23,30,33,2766,0,2,2,0,0.065,0.065,38,1.95,80.88,0.315068493,0.726027397,31.51,72.6,52.05,34,76,1817
624037,Joris Chotard,Midfield,Defensive Midfield,France,969,Montpellier HSC,FR1,ligue-1,France,2022,2022-23,21,35,2465,0,6,6,0,0.219,0.219,38,1.32,72.08,0.535714286,0.517857143,53.57,51.79,52.68,27,76,1769
279009,Marco Richter,Midfield,Attacking Midfield,Germany,44,Hertha BSC,L1,bundesliga,Germany,2022,2022-23,25,29,1844,6,5,11,0.293,0.244,0.537,34,0.85,60.26,0.880952381,0.047619048,88.1,4.76,46.43,21,76,2209
369684,Rasmus Nissen Kristensen,Defender,Right-Back,Denmark,399,Leeds United,GB1,premier-league,England,2022,2022-23,25,26,1961,3,1,4,0.138,0.046,0.184,38,0.82,57.34,0.893333333,0.16,89.33,16,52.67,30,76,1771
31909,Toni Kroos,Midfield,Central Midfield,Germany,418,Real Madrid,ES1,laliga,Spain,2022,2022-23,33,30,2164,2,4,6,0.083,0.166,0.25,38,2.05,63.27,0.690909091,0.363636364,69.09,36.36,52.73,26,76,1767
417346,Jack Harrison,Attack,Left Winger,England,399,Leeds United,GB1,premier-league,England,2022,2022-23,26,36,2727,5,7,12,0.165,0.231,0.396,38,0.82,79.74,0.418604651,0.627906977,41.86,62.79,52.33,22,77,1793
118284,Jordan Ferri,Midfield,Central Midfield,France,969,Montpellier HSC,FR1,ligue-1,France,2022,2022-23,31,34,2748,1,2,3,0.033,0.066,0.098,38,1.32,80.35,0.303571429,0.714285714,30.36,71.43,50.89,28,77,1893
55099,Nicolas Höfler,Midfield,Defensive Midfield,Germany,60,SC Freiburg,L1,bundesliga,Germany,2022,2022-23,33,32,2822,0,1,1,0,0.032,0.032,34,1.74,92.22,0.023809524,0.904761905,2.38,90.48,46.43,22,77,2216
505674,Sergio Camello,Attack,Centre-Forward,Spain,367,Rayo Vallecano,ES1,laliga,Spain,2022,2022-23,22,38,2413,6,5,11,0.224,0.186,0.41,38,1.29,70.56,0.5,0.547619048,50,54.76,52.38,22,77,1786
323954,Walace,Midfield,Defensive Midfield,Brazil,410,Udinese Calcio,IT1,serie-a,Italy,2022,2022-23,28,37,3199,0,1,1,0,0.028,0.028,38,1.21,93.54,0.033333333,1,3.33,100,51.67,29,77,1842
654539,Adrien Truffert,Defender,Left-Back,France,273,Stade Rennais FC,FR1,ligue-1,France,2022,2022-23,21,28,1960,0,6,6,0,0.276,0.276,38,1.79,57.31,0.928571429,0.085714286,92.86,8.57,50.71,33,78,1910
75921,Christopher Trimmel,Defender,Right-Back,Austria,89,1.FC Union Berlin,L1,bundesliga,Germany,2022,2022-23,36,25,1809,0,6,6,0,0.299,0.299,34,1.82,59.12,0.892307692,0.015384615,89.23,1.54,45.38,40,78,2283
177843,Domenico Berardi,Attack,Right Winger,Italy,6574,US Sassuolo,IT1,serie-a,Italy,2022,2022-23,28,26,1872,12,7,19,0.577,0.337,0.913,38,1.18,54.74,0.909090909,0.121212121,90.91,12.12,51.52,15,78,1851
74229,Koke,Midfield,Central Midfield,Spain,13,Atlético de Madrid,ES1,laliga,Spain,2022,2022-23,31,33,2560,0,3,3,0,0.105,0.105,38,2.03,74.85,0.254545455,0.781818182,25.45,78.18,51.82,27,78,1829
148153,Lewis Dunk,Defender,Centre-Back,England,1237,Brighton & Hove Albion,GB1,premier-league,England,2022,2022-23,31,36,3240,1,0,1,0.028,0,0.028,38,1.63,94.74,0.16,0.88,16,88,52,31,78,1820
201737,Christopher Jullien,Defender,Centre-Back,Guadeloupe,969,Montpellier HSC,FR1,ligue-1,France,2022,2022-23,30,30,2696,0,2,2,0,0.067,0.067,38,1.32,78.83,0.385714286,0.628571429,38.57,62.86,50.71,34,79,1911
221150,Dakonam Djené,Defender,Centre-Back,Togo,3709,Getafe CF,ES1,laliga,Spain,2022,2022-23,31,33,2843,0,1,1,0,0.032,0.032,38,1.11,83.13,0.253968254,0.777777778,25.4,77.78,51.59,30,79,1847
344695,Dayot Upamecano,Defender,Centre-Back,France,27,Bayern Munich,L1,bundesliga,Germany,2022,2022-23,24,29,2349,0,2,2,0,0.077,0.077,34,2.09,76.76,0.384615385,0.507692308,38.46,50.77,44.62,41,79,2329
331726,Tammy Abraham,Attack,Centre-Forward,England,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2022,2022-23,25,38,2194,8,4,12,0.328,0.164,0.492,38,1.66,64.15,0.484848485,0.545454545,48.48,54.55,51.52,16,79,1852
283628,Tomáš Souček,Midfield,Defensive Midfield,Czech Republic,379,West Ham United,GB1,premier-league,England,2022,2022-23,28,36,2819,2,3,5,0.064,0.096,0.16,38,1.05,82.43,0.358490566,0.679245283,35.85,67.92,51.89,26,79,1824
324811,Arnaud Nordin,Attack,Right Winger,France,969,Montpellier HSC,FR1,ligue-1,France,2022,2022-23,25,36,2420,9,5,14,0.335,0.186,0.521,38,1.32,70.76,0.513513514,0.486486486,51.35,48.65,50,18,80,1936
335457,Ermedin Demirovic,Attack,Centre-Forward,Bosnia-Herzegovina,167,FC Augsburg,L1,bundesliga,Germany,2022,2022-23,25,30,2381,8,6,14,0.302,0.227,0.529,34,1,77.81,0.416666667,0.458333333,41.67,45.83,43.75,17,80,2379
250153,Pasquale Mazzocchi,Defender,Right-Back,Italy,380,US Salernitana 1919,IT1,serie-a,Italy,2022,2022-23,27,27,1966,2,4,6,0.092,0.183,0.275,38,1.11,57.49,0.931506849,0.095890411,93.15,9.59,51.37,35,80,1864
401922,Samuel Chukwueze,Attack,Right Winger,Nigeria,1050,Villarreal CF,ES1,laliga,Spain,2022,2022-23,24,37,2348,6,5,11,0.23,0.192,0.422,38,1.68,68.65,0.595238095,0.428571429,59.52,42.86,51.19,23,80,1874
228948,Thilo Kehrer,Defender,Centre-Back,Germany,379,West Ham United,GB1,premier-league,England,2022,2022-23,26,27,2230,0,2,2,0,0.081,0.081,38,1.05,65.2,0.586666667,0.44,58.67,44,51.33,32,80,1867
470607,Brennan Johnson,Attack,Right Winger,Wales,703,Nottingham Forest,GB1,premier-league,England,2022,2022-23,22,38,2941,8,3,11,0.245,0.092,0.337,38,1,85.99,0.186046512,0.837209302,18.6,83.72,51.16,23,81,1877
571604,Giorgio Scalvini,Defender,Centre-Back,Italy,800,Atalanta BC,IT1,serie-a,Italy,2022,2022-23,19,32,2343,2,1,3,0.077,0.038,0.115,38,1.68,68.51,0.602739726,0.424657534,60.27,42.47,51.37,36,81,1865
490426,Krépin Diatta,Midfield,Right Midfield,Senegal,162,AS Monaco,FR1,ligue-1,France,2022,2022-23,24,31,2078,4,4,8,0.173,0.173,0.346,38,1.71,60.76,0.732142857,0.267857143,73.21,26.79,50,29,81,1948
119277,Yannick Gerhardt,Midfield,Central Midfield,Germany,82,VfL Wolfsburg,L1,bundesliga,Germany,2022,2022-23,29,29,1868,6,4,10,0.289,0.193,0.482,34,1.44,61.05,0.761904762,0.095238095,76.19,9.52,42.86,23,81,2435
568157,Yéremy Pino,Attack,Right Winger,Spain,1050,Villarreal CF,ES1,laliga,Spain,2022,2022-23,20,36,2464,4,6,10,0.146,0.219,0.365,38,1.68,72.05,0.428571429,0.595238095,42.86,59.52,51.19,24,81,1875
298976,Borja Mayoral,Attack,Centre-Forward,Spain,3709,Getafe CF,ES1,laliga,Spain,2022,2022-23,26,35,2776,8,2,10,0.259,0.065,0.324,38,1.11,81.17,0.285714286,0.738095238,28.57,73.81,51.19,25,82,1876
303254,Fikayo Tomori,Defender,Centre-Back,England,5,AC Milan,IT1,serie-a,Italy,2022,2022-23,25,33,2764,1,1,2,0.033,0.033,0.065,38,1.84,80.82,0.315068493,0.712328767,31.51,71.23,51.37,37,82,1866
190284,Maximilian Eggestein,Midfield,Central Midfield,Germany,60,SC Freiburg,L1,bundesliga,Germany,2022,2022-23,26,31,2459,1,2,3,0.037,0.073,0.11,34,1.74,80.36,0.261904762,0.595238095,26.19,59.52,42.86,24,82,2439
406635,Phil Foden,Midfield,Attacking Midfield,England,281,Manchester City,GB1,premier-league,England,2022,2022-23,23,32,1842,11,5,16,0.537,0.244,0.782,38,2.34,53.86,0.981132075,0.037735849,98.11,3.77,50.94,27,82,1892
118278,Xavier Chavalerin,Midfield,Central Midfield,France,1095,ESTAC Troyes,FR1,ligue-1,France,2022,2022-23,32,34,2420,4,2,6,0.149,0.074,0.223,38,0.63,70.76,0.571428571,0.428571429,57.14,42.86,50,30,82,1956
241641,Bernardo Silva,Midfield,Attacking Midfield,Portugal,281,Manchester City,GB1,premier-league,England,2022,2022-23,28,34,2202,4,6,10,0.163,0.245,0.409,38,2.34,64.39,0.811320755,0.188679245,81.13,18.87,50,28,83,1942
624690,Manu Koné,Midfield,Central Midfield,France,18,Borussia Mönchengladbach,L1,bundesliga,Germany,2022,2022-23,22,30,2620,1,1,2,0.034,0.034,0.069,34,1.26,85.62,0.142857143,0.714285714,14.29,71.43,42.86,25,83,2442
60410,Marcos Acuña,Defender,Left-Back,Argentina,368,Sevilla FC,ES1,laliga,Spain,2022,2022-23,31,30,1910,3,2,5,0.141,0.094,0.236,38,1.29,55.85,0.968253968,0.047619048,96.83,4.76,50.79,31,83,1903
688707,Salis Abdul Samed,Midfield,Defensive Midfield,Ghana,826,RC Lens,FR1,ligue-1,France,2022,2022-23,23,33,2897,1,1,2,0.031,0.031,0.062,38,2.21,84.71,0.142857143,0.857142857,14.29,85.71,50,31,83,1983
309944,Tyronne Ebuehi,Defender,Right-Back,Nigeria,749,FC Empoli,IT1,serie-a,Italy,2022,2022-23,27,26,1928,2,4,6,0.093,0.187,0.28,38,1.13,56.37,0.945205479,0.054794521,94.52,5.48,50,38,83,1955
134270,Dan Burn,Defender,Centre-Back,England,762,Newcastle United,GB1,premier-league,England,2022,2022-23,31,38,3116,1,0,1,0.029,0,0.029,38,1.87,91.11,0.173333333,0.813333333,17.33,81.33,49.33,33,84,1995
357796,Domagoj Bradarić,Defender,Left-Back,Croatia,380,US Salernitana 1919,IT1,serie-a,Italy,2022,2022-23,23,31,2254,0,3,3,0,0.12,0.12,38,1.11,65.91,0.643835616,0.356164384,64.38,35.62,50,39,84,1963
225657,Philipp Lienhart,Defender,Centre-Back,Austria,60,SC Freiburg,L1,bundesliga,Germany,2022,2022-23,26,29,2498,1,0,1,0.036,0,0.036,34,1.74,81.63,0.169230769,0.676923077,16.92,67.69,42.31,42,84,2479
255901,Rodrigo De Paul,Midfield,Central Midfield,Argentina,13,Atlético de Madrid,ES1,laliga,Spain,2022,2022-23,29,30,1935,2,7,9,0.093,0.326,0.419,38,2.03,56.58,0.927272727,0.072727273,92.73,7.27,50,28,84,1941
487469,Vitinha,Midfield,Defensive Midfield,Portugal,583,Paris Saint-Germain,FR1,ligue-1,France,2022,2022-23,23,36,2460,2,3,5,0.073,0.11,0.183,38,2.24,71.93,0.5,0.482142857,50,48.21,49.11,32,84,2019
241076,Emmanuel Gyasi,Midfield,Right Midfield,Ghana,3522,Spezia Calcio,IT1,serie-a,Italy,2022,2022-23,29,35,2833,2,0,2,0.064,0,0.064,38,0.82,82.84,0.2,0.8,20,80,50,30,85,1981
229006,Franck Honorat,Attack,Right Winger,France,3911,Stade Brestois 29,FR1,ligue-1,France,2022,2022-23,26,33,2544,6,5,11,0.212,0.177,0.389,38,1.16,74.39,0.27027027,0.702702703,27.03,70.27,48.65,19,85,2054
342385,Guido Rodríguez,Midfield,Defensive Midfield,Argentina,150,Real Betis Balompié,ES1,laliga,Spain,2022,2022-23,29,34,2877,1,0,1,0.031,0,0.031,38,1.58,84.12,0.072727273,0.927272727,7.27,92.73,50,29,85,1987
358504,Ritsu Doan,Attack,Right Winger,Japan,60,SC Freiburg,L1,bundesliga,Germany,2022,2022-23,25,33,2449,5,6,11,0.184,0.22,0.404,34,1.74,80.03,0.208333333,0.625,20.83,62.5,41.67,18,85,2517
171424,Riyad Mahrez,Attack,Right Winger,Algeria,281,Manchester City,GB1,premier-league,England,2022,2022-23,32,30,1924,5,10,15,0.234,0.468,0.702,38,2.34,56.26,0.813953488,0.162790698,81.4,16.28,48.84,24,85,2040
292772,Dimitrios Nikolaou,Defender,Centre-Back,Greece,3522,Spezia Calcio,IT1,serie-a,Italy,2022,2022-23,24,36,2963,1,0,1,0.03,0,0.03,38,0.82,86.64,0.095890411,0.876712329,9.59,87.67,48.63,40,86,2056
683895,Emmanuel Agbadou,Defender,Centre-Back,Cote d'Ivoire,1421,Stade Reims,FR1,ligue-1,France,2022,2022-23,26,29,2389,0,3,3,0,0.113,0.113,38,1.34,69.85,0.628571429,0.342857143,62.86,34.29,48.57,35,86,2062
85295,Iván Balliu,Defender,Right-Back,Albania,367,Rayo Vallecano,ES1,laliga,Spain,2022,2022-23,31,37,3238,0,0,0,0,0,0,38,1.29,94.68,0,0.984126984,0,98.41,49.21,32,86,2012
203460,Jack Grealish,Attack,Left Winger,England,281,Manchester City,GB1,premier-league,England,2022,2022-23,27,28,2063,5,7,12,0.218,0.305,0.524,38,2.34,60.32,0.697674419,0.279069767,69.77,27.91,48.84,25,86,2042
261905,Suat Serdar,Midfield,Central Midfield,Germany,44,Hertha BSC,L1,bundesliga,Germany,2022,2022-23,26,32,2032,4,2,6,0.177,0.089,0.266,34,0.85,66.41,0.547619048,0.285714286,54.76,28.57,41.67,26,86,2521
177779,Janik Haberer,Midfield,Central Midfield,Germany,89,1.FC Union Berlin,L1,bundesliga,Germany,2022,2022-23,29,32,2214,5,1,6,0.203,0.041,0.244,34,1.82,72.35,0.452380952,0.380952381,45.24,38.1,41.67,27,87,2522
111195,Joël Veltman,Defender,Right-Back,Netherlands,1237,Brighton & Hove Albion,GB1,premier-league,England,2022,2022-23,31,31,2193,1,1,2,0.041,0.041,0.082,38,1.63,64.12,0.6,0.373333333,60,37.33,48.67,34,87,2051
552425,Jon Moncayola,Midfield,Central Midfield,Spain,331,CA Osasuna,ES1,laliga,Spain,2022,2022-23,25,37,2443,1,3,4,0.037,0.111,0.147,38,1.39,71.43,0.436363636,0.545454545,43.64,54.55,49.09,30,87,2020
120651,Vincent Le Goff,Defender,Left-Back,France,1158,FC Lorient,FR1,ligue-1,France,2022,2022-23,33,37,3330,0,0,0,0,0,0,38,1.45,97.37,0,0.957142857,0,95.71,47.86,36,87,2112
648779,Wilfried Singo,Defender,Right-Back,Cote d'Ivoire,416,Torino FC,IT1,serie-a,Italy,2022,2022-23,22,31,2055,2,2,4,0.088,0.088,0.175,38,1.39,60.09,0.821917808,0.136986301,82.19,13.7,47.95,41,87,2104
61841,Adam Smith,Defender,Right-Back,England,989,AFC Bournemouth,GB1,premier-league,England,2022,2022-23,32,37,2948,0,1,1,0,0.031,0.031,38,1.03,86.2,0.2,0.773333333,20,77.33,48.67,35,88,2052
528833,Lazar Samardžić,Midfield,Attacking Midfield,Serbia,410,Udinese Calcio,IT1,serie-a,Italy,2022,2022-23,21,37,1850,5,4,9,0.243,0.195,0.438,38,1.21,54.09,0.916666667,0.033333333,91.67,3.33,47.5,31,88,2142
618809,Manu Sánchez,Defender,Left-Back,Spain,331,CA Osasuna,ES1,laliga,Spain,2022,2022-23,22,31,2117,0,3,3,0,0.128,0.128,38,1.39,61.9,0.746031746,0.206349206,74.6,20.63,47.62,33,88,2130
607223,Rayan Cherki,Midfield,Attacking Midfield,France,1041,Olympique Lyon,FR1,ligue-1,France,2022,2022-23,19,34,1871,4,6,10,0.192,0.289,0.481,38,1.63,54.71,0.892857143,0.053571429,89.29,5.36,47.32,33,88,2162
159088,Robert Andrich,Midfield,Defensive Midfield,Germany,15,Bayer 04 Leverkusen,L1,bundesliga,Germany,2022,2022-23,28,29,2410,2,2,4,0.075,0.075,0.149,34,1.47,78.76,0.333333333,0.5,33.33,50,41.67,28,88,2523
157507,Adrien Tamèze,Midfield,Defensive Midfield,France,276,Hellas Verona,IT1,serie-a,Italy,2022,2022-23,29,37,3039,0,0,0,0,0,0,38,0.82,88.86,0,0.95,0,95,47.5,32,89,2143
349701,Antonee Robinson,Defender,Left-Back,United States,931,Fulham FC,GB1,premier-league,England,2022,2022-23,25,35,3089,0,1,1,0,0.029,0.029,38,1.37,90.32,0.173333333,0.8,17.33,80,48.67,36,89,2053
247555,Edimilson Fernandes,Midfield,Defensive Midfield,Switzerland,39,1.FSV Mainz 05,L1,bundesliga,Germany,2022,2022-23,27,32,2442,0,3,3,0,0.111,0.111,34,1.35,79.8,0.285714286,0.547619048,28.57,54.76,41.67,29,89,2524
465830,Mattéo Guendouzi,Midfield,Central Midfield,France,244,Olympique Marseille,FR1,ligue-1,France,2022,2022-23,24,33,2110,2,4,6,0.085,0.171,0.256,38,1.92,61.7,0.660714286,0.285714286,66.07,28.57,47.32,34,89,2163
683840,Pedri,Midfield,Central Midfield,Spain,131,FC Barcelona,ES1,laliga,Spain,2022,2022-23,20,26,1982,6,1,7,0.272,0.045,0.318,38,2.32,57.95,0.8,0.145454545,80,14.55,47.27,31,89,2165
314678,Brahim Díaz,Attack,Right Winger,Morocco,5,AC Milan,IT1,serie-a,Italy,2022,2022-23,23,33,1946,6,7,13,0.277,0.324,0.601,38,1.84,56.9,0.696969697,0.242424242,69.7,24.24,46.97,17,90,2179
35518,David Silva,Midfield,Attacking Midfield,Spain,681,Real Sociedad,ES1,laliga,Spain,2022,2022-23,37,28,1958,2,5,7,0.092,0.23,0.322,38,1.87,57.25,0.818181818,0.109090909,81.82,10.91,46.36,32,90,2217
118850,Ivan Ordets,Defender,Centre-Back,Ukraine,80,VfL Bochum,L1,bundesliga,Germany,2022,2022-23,30,30,2450,0,1,1,0,0.037,0.037,34,1.03,80.07,0.2,0.615384615,20,61.54,40.77,43,90,2587
257455,João Palhinha,Midfield,Defensive Midfield,Portugal,931,Fulham FC,GB1,premier-league,England,2022,2022-23,27,35,3113,3,0,3,0.087,0,0.087,38,1.37,91.02,0.113207547,0.849056604,11.32,84.91,48.11,29,90,2094
221873,Mikkel Desler,Defender,Right-Back,Denmark,415,FC Toulouse,FR1,ligue-1,France,2022,2022-23,28,27,2262,1,2,3,0.04,0.08,0.119,38,1.26,66.14,0.657142857,0.285714286,65.71,28.57,47.14,37,90,2170
321647,Grejohn Kyei,Attack,Centre-Forward,France,3524,Clermont Foot 63,FR1,ligue-1,France,2022,2022-23,27,37,2242,10,4,14,0.401,0.161,0.562,38,1.55,65.56,0.594594595,0.324324324,59.46,32.43,45.95,20,91,2248
196357,Jonathan Tah,Defender,Centre-Back,Germany,15,Bayer 04 Leverkusen,L1,bundesliga,Germany,2022,2022-23,27,33,2485,1,0,1,0.036,0,0.036,34,1.47,81.21,0.169230769,0.646153846,16.92,64.62,40.77,44,91,2588
687626,Moisés Caicedo,Midfield,Defensive Midfield,Ecuador,1237,Brighton & Hove Albion,GB1,premier-league,England,2022,2022-23,21,37,3141,1,1,2,0.029,0.029,0.057,38,1.63,91.84,0.075471698,0.886792453,7.55,88.68,48.11,30,91,2095
497291,Nicolás Domínguez,Midfield,Central Midfield,Argentina,1025,Bologna Football Club 1909,IT1,serie-a,Italy,2022,2022-23,25,31,2308,3,2,5,0.117,0.078,0.195,38,1.42,67.49,0.516666667,0.416666667,51.67,41.67,46.67,33,91,2194
65230,Sergio Busquets,Midfield,Defensive Midfield,Spain,131,FC Barcelona,ES1,laliga,Spain,2022,2022-23,34,30,2348,0,4,4,0,0.153,0.153,38,2.32,68.65,0.454545455,0.472727273,45.45,47.27,46.36,33,91,2218
459658,Andrea Cambiaso,Defender,Left-Back,Italy,1025,Bologna Football Club 1909,IT1,serie-a,Italy,2022,2022-23,23,32,2170,0,3,3,0,0.124,0.124,38,1.42,63.45,0.657534247,0.260273973,65.75,26.03,45.89,42,92,2249
102423,Leandro Cabrera,Defender,Centre-Back,Uruguay,714,RCD Espanyol Barcelona,ES1,laliga,Spain,2022,2022-23,32,32,2672,0,1,1,0,0.034,0.034,38,0.97,78.13,0.26984127,0.650793651,26.98,65.08,46.03,34,92,2239
342405,Mattias Svanberg,Midfield,Central Midfield,Sweden,82,VfL Wolfsburg,L1,bundesliga,Germany,2022,2022-23,24,32,1834,4,6,10,0.196,0.294,0.491,34,1.44,59.93,0.80952381,0,80.95,0,40.48,30,92,2599
318523,Romain Perraud,Defender,Left-Back,France,180,Southampton FC,GB1,premier-league,England,2022,2022-23,25,29,1837,2,2,4,0.098,0.098,0.196,38,0.66,53.71,0.92,0.04,92,4,48,37,92,2101
538964,Thijs Dallinga,Attack,Centre-Forward,Netherlands,415,FC Toulouse,FR1,ligue-1,France,2022,2022-23,22,36,2368,12,1,13,0.456,0.038,0.494,38,1.26,69.24,0.432432432,0.459459459,43.24,45.95,44.59,21,92,2331
296397,Arne Maier,Midfield,Central Midfield,Germany,167,FC Augsburg,L1,bundesliga,Germany,2022,2022-23,24,30,1971,5,1,6,0.228,0.046,0.274,34,1,64.41,0.571428571,0.238095238,57.14,23.81,40.48,31,93,2600
282199,Erik Palmer-Brown,Defender,Centre-Back,United States,1095,ESTAC Troyes,FR1,ligue-1,France,2022,2022-23,26,38,3193,0,0,0,0,0,0,38,0.63,93.36,0,0.885714286,0,88.57,44.29,38,93,2348
186590,John Stones,Defender,Centre-Back,England,281,Manchester City,GB1,premier-league,England,2022,2022-23,29,23,1848,2,2,4,0.097,0.097,0.195,38,2.34,54.04,0.906666667,0.053333333,90.67,5.33,48,38,93,2102
62945,Luis Hernández,Defender,Centre-Back,Spain,2687,Cádiz CF,ES1,laliga,Spain,2022,2022-23,34,35,3150,0,0,0,0,0,0,38,1.11,92.11,0,0.920634921,0,92.06,46.03,35,93,2240
413507,Nikola Milenković,Defender,Centre-Back,Serbia,430,ACF Fiorentina,IT1,serie-a,Italy,2022,2022-23,25,27,2136,2,1,3,0.084,0.042,0.126,38,1.47,62.46,0.671232877,0.232876712,67.12,23.29,45.21,43,93,2291
59016,David Alaba,Defender,Centre-Back,Austria,418,Real Madrid,ES1,laliga,Spain,2022,2022-23,31,23,1839,1,3,4,0.049,0.147,0.196,38,2.05,53.77,0.888888889,0.015873016,88.89,1.59,45.24,36,94,2289
353826,Robert Gumny,Defender,Right-Back,Poland,167,FC Augsburg,L1,bundesliga,Germany,2022,2022-23,25,29,2015,1,2,3,0.045,0.089,0.134,34,1,65.85,0.6,0.2,60,20,40,45,94,2630
131505,Rodrigo,Attack,Centre-Forward,Spain,399,Leeds United,GB1,premier-league,England,2022,2022-23,32,31,1943,13,1,14,0.602,0.046,0.648,38,0.82,56.81,0.76744186,0.186046512,76.74,18.6,47.67,26,94,2128
276896,Samuel Gigot,Defender,Centre-Back,France,244,Olympique Marseille,FR1,ligue-1,France,2022,2022-23,29,26,1886,2,2,4,0.095,0.095,0.191,38,1.92,55.15,0.842857143,0.028571429,84.29,2.86,43.57,39,94,2390
182581,Tonny Vilhena,Midfield,Central Midfield,Netherlands,380,US Salernitana 1919,IT1,serie-a,Italy,2022,2022-23,28,33,2274,4,1,5,0.158,0.04,0.198,38,1.11,66.49,0.533333333,0.35,53.33,35,44.17,34,94,2353
